Id,Label,Popularity
Justin Miles,,14.885
Kim Yoon-hye,,11.676
Kyle Harvey,,2.744
Rupert Frazer,,9.169
Junta Nakama,,0.753
Allan Miller,,13.71
Earl Oliveros,Earl Oliveros,0.5
Miriam Karlin,,8.541
Kristof Konrad,,3.34
Tim Kalkhof,,5.199
Anna Shaffer,,12.2
Sean Patrick Flanery,,18.512
Rosalind Chao,,13.389
Zac Titus,,4.071
Agustín Jiménez,,0.608
Channing Tatum,,54.442
Hema Singh,,0.6
Shota Shimoda,,8.612
Maika Yamamoto,,9.385
Jang Do-young,,0.5
Brianne Howey,,33.266
Ken Wong,,2.519
Runa Onodera,,2.744
Kevin Kline,,13.137
Bruce McKinnon,,2.748
Nico García Hume,,1.96
Sona Eyambe,,0.6
Oakley Bull,,4.609
Han Min,,3.118
Kasper Lange,,0.5
Yuto Kazama,,1.22
Saif Ali Khan,,24.139
Kornrawich Sungkitbool,,0.5
Dina Amer,,2.744
Brittney Karbowski,,2.188
Judy Flynn,,5.1
Vanessa Pose,,1.586
Monia Chokri,,6.694
Nakai Takawira,,7.253
Trevor Gumbi,,1.96
Wang Simin,,0.5
Ronda Rousey,,19.296
Na Wei-hsun,,1.22
Kurt Fuller,,35.638
Poonam Mathur,,1.108
Toshinori Omi,,6.623
Xiu Qin,,4.748
Andy Pessoa,,5.51
Sólveig Arnarsdóttir,,9.979
Tika Panggabean,,1.145
Harry Benson,,0.6
Dalal Abdel Aziz,,0.5
Alexandra Ursulyak,Alexandra Ursulyak,5.572
Donovan Scott,,5.872
Samir Waley Eldein,,0.6
Hannah Vandenbygaart,,3.98
Raj Bhansali,,5.384
Devdutt Pattanaik,,0.6
Alex Hassell,,39.639
Aslıhan Malbora,Aslıhan Malbora,5.126
Lisa Reynolds,,0.6
Shinji Aramaki,Shinji Aramaki,3.279
Dhanesh Anand,,0.652
Zain Hamid,,1.091
Azeen Ghorayshi,Azeen Ghorayshi,0.6
Marit Brugman,Marit Brugman,1.094
Lorna zu Solms,,1.22
Silvia Navarro,,9.829
Tom Nowicki,,21.213
Nicole Anthony,,3.021
Amy Ruffle,,1.526
Zahia Dehar,,10.659
Guri Alfi,Guri Alfi,4.206
Vikram Prabhu,,8.686
Tricia Helfer,,22.11
Anurag Kashyap,,4.881
Nayan Shukla,,0.84
Ying-Ying Yiu,,0.6
Harman Virk,,0.5
Salloum Haddad,,2.219
Vikas Verma,,2.23
Gershwyn Eustache Jnr,,2.828
Keerati Mahapreukpong,,2.475
Navin Chowdhry,,16.781
Dayton Sinkia,,4.075
Song Sae-byeok,,3.775
Gary Stevens,,1.62
Mediha Musliovic,,4.704
Chiki Fawzi,,0.6
Ji-eun Lee,Ji-eun Lee,2.261
Ruobing,,0.6
Maximilian Meyer-Bretschneider,,6.048
Julian McMahon,,28.302
Scott King,Scott King,0.6
Sarah Constible,,1.524
Vladimír Polívka,Vladimír Polívka,2.484
Eduardo Moscovis,,6.978
Sam Raimi,,18.701
Jake Green,,7.013
George Stroumboulopoulos,,3.75
Giullian Yao Gioiello,,1.388
India de Beaufort,,18.462
Chay Suede,,3.44
Andy Calderwood,Andy Calderwood,1.38
Richard Ridings,,5.751
Christopher Lawford,,3.783
Yuan Baizihui,Yuan Baizihui,1.116
John Tench,,12.568
Tenzin Dalha,,0.6
Ruby O. Fee,,17.848
Sarah Jurgens,,3.754
John Cho,,22.591
Arty Casas,,0.5
Mark Lee,,6.429
Adrian Martinez,,12.296
Anthony Jensen,,5.633
Michael McDonald,,30.449
Aadhya Anand,,7.997
Darrel Guilbeau,,6.369
Rajit Kapoor,,10.23
Elham Abbas,,0.5
K.G. Chandani Renuka Ratnayake,,0.5
Platon,Platon,1.388
Rajeshwari,,0.6
Gideon Adlon,,11.302
Stijn Fransen,Stijn Fransen,2.188
Cho Dal-hwan,,7.988
Nelly Karim,,4.284
Mohit Nain,,0.6
Rahmania Astrini,,0.5
Sonya Priss,,8.449
Javier Oliván,,0.701
Jason Cottle,,6.541
Kevin McCloud,Kevin McCloud,1.4
Madison Davis,,0.6
Suhair El-Babili,,0.5
Tsisia Qumsishvili,Tsisia Qumsishvili,0.6
Vicky Peña,,1.341
Cynthia Martells,,27.712
Jason Narvy,,1.96
Sarah Jessica Parker,,21.058
Samy Maghawry,,2.299
Alan Tudyk,,52.012
Stephen Collins,,26.489
Yuma Yamoto,,3.643
Rufus,,7.467
Katie Blake,,1.012
Christina Kirk,,4.786
Alejandro Durán,,1.052
Thomas Velderman,Thomas Velderman,0.6
Anne Le Ny,,4.667
Joonas Saartamo,,5.036
Kodai Matsuoka,,2.25
Nisa Boonsantear,,0.5
Raphael Alejandro,,22.534
Ken Tong,,0.6
Sigrid ten Napel,Sigrid ten Napel,2.858
Harvey Friedman,,1.813
Aditya Seal,,10.878
Taichi Saotome,,4.525
Do-yeon Lee,,4.106
Joelle Rizk,,0.6
Bettina Devin,,1.4
Jocelyne Loewen,,9.434
Carmi Martin,,10.055
Geoffrey Arend,,13.493
Kulappulli Leela,,5.503
Ilse Klink,,2.572
Aurélien Recoing,,16.184
Matthew Deane Chanthavanij,,0.5
Noma Dumezweni,,19.79
Medalion Rahimi,,10.269
Liza  Treyger,,2.117
Ayo Makun,,3.174
Laura Stahl,,0.6
Eudald Font,,4.737
Dub Taylor,,17.751
William DeMeo,,9.575
Akash Khurana,,2.95
Agam Darshi,,14.678
Charles Adler,,0.6
Rakesh Srivastava,,1.392
Danny Nucci,,15.698
John Merriman,,0.6
Aurélien Wiik,,3.903
Flavio Parenti,Flavio Parenti,9.184
Michael Lomenda,,0.6
Gagan Arora,,0.84
Aminaa Alfakharani,,0.5
Cindy Cheung,,9.374
Jason Faunt,,7.7
Azad Jazmin,,0.766
Anna Maguire,,17.082
You Seong-joo,,0.5
Hari,,1.024
Song Sang-eun,,6.283
Samantha Spiro,,12.301
Adjoa Andoh,,14.025
Ahmad Alhamsho,Ahmad Alhamsho,0.5
Anirudh Agarwal,,3.408
Jennifer Oguzie,,0.5
Xenia França,,0.6
Eden Duncan-Smith,,1.668
Daniel Ibáñez,,5.37
Sameer Dharmadhikari,,3.6
Elaiza Ikeda,,23.632
Rila Fukushima,,19.821
Jensen Ackles,,57.205
Natalie Lisinska,,11.773
Mario Tardón,,1.338
Li Ai,,2.783
Santhanam,,7.444
Wang Sen,,5.257
Aleyda Gallardo,,1.566
Mary Donnelly Haskell,,28.071
Alina Boz,,15.731
Anders Hove,,7.746
Aaron Marsden,Aaron Marsden,0.5
Jagpal Singh Chahal,,0.5
Liu Shumin,Liu Shumin,0.6
Trevor Gagnon,,6.533
Marta Barrio,,2.974
Sarah Snook,,44.817
Thelonius Serrell-Freed,,1.275
Yemi Solade,,1.4
Elias Harger,,7.726
Robert Hansen,,3.851
Elif İnci,,4.265
Leather Storrs,Leather Storrs,0.6
Alicia Sanz,,18.31
Richard Libertini,,5.92
James Acaster,James Acaster,7.14
Rahul Bagga,,3.352
Angela Chang,,5.146
Karina Smirnoff,,2.548
Ali Mir,,0.98
Caroline Caliston,,0.6
An Woo-yeon,,6.652
Brittany Cox,,1.96
Stephen Dupont,,0.6
Matthew Willig,,14.291
Matheus Moura,Matheus Moura,0.6
Faisal Qureshi,,2.24
Pras,,11.071
Park Joo-hee,,9.72
Happy Anderson,,22.597
Stephen Stills,,6.523
Yeon Je-wook,,2.237
Angélica Vale,,8.118
Liesel Matthews,,15.071
Aditi Mittal,,1.215
Victor Banerjee,,17.115
Maria Naganawa,,11.86
Umut Tanyolu,,0.84
Hrant Alianak,,3.243
Zoe Elora Ebai Mayohchu,,0.5
Nick Wallis,,0.98
Khemanit Jamikorn,Khemanit Jamikorn,2.411
Nermin Maher,,3.459
Astro,,8.608
Şahin Irmak,,1.173
Skye Nateeton Wongrawee,,0.5
Cristina Suzanne,,0.676
Ji-yoon Park,Ji-yoon Park,3.258
Apapattra Meesang,,1.4
Manuel Ojeda,,7.746
Sascha Radetsky,,0.84
Steve Agee,,20.21
Maggie Parto,,4.634
Christine Adams,,15.132
Nicholas Colasanto,,17.023
Vanessa Redgrave,,15.751
Djimo,,1.667
Garance Marillier,,7.102
Carla Juri,,13.685
Gizem Erdogan,,10.613
Junko Takeuchi,,24.849
Bhakti,,1.042
Rupert Evans,,16.716
Dylan O'Brien,,20.329
Lisa Nicole Carson,,17.361
Marie Humbert,,1.553
Laura Ramos,,4.16
Lucia Mascino,,8.158
Griffin Robert Faulkner,,1.96
Katja Riemann,,17.612
Selma Ergeç,,8.489
Nozomu Kotaki,,4.364
Pedro Rezende,,0.6
Trpimir Jurkic,,1.225
Ryken A. Whitfield,,0.5
Cress Williams,,26.278
Bridget Moynahan,,24.697
Jenny Huang,,1.4
Ola G. Furuseth,,2.357
Elizabeth Hanna,,4.081
Andres Williams,,1.62
Héctor Holten,,1.01
Ashley Chin,,2.132
Joseph Bishara,,6.341
Anders Holm,,31.232
Steve Greene,,7.346
Rathaa Krishnan P.,,0.5
Delnaaz Paul,,3.678
Arron Villaflor,,8.115
Bill Oberst Jr.,,7.976
Fiorenza Tessari,,2.873
Nelufar Hedayat,Nelufar Hedayat,0.6
Ambrish Saxena,,1.092
Dylan McTee,,8.149
Eileen Grubba,,9.139
Kari Matchett,,20.008
Bella Aboulhosn,,0.5
Umeji Sasaki,,1.758
Jennifer Stone,,0.6
Kevin Tighe,,28.318
Alphonso Mcauley,,8.096
Lisa Pelikan,,10.38
David Niven,,21.918
Thomas Hanzon,,9.299
Michael Cera,,50.514
Cote de Pablo,,18.46
Hugh Bonneville,,31.03
Redman,,6.257
Suzanne Snyder,,21.715
Mayumi Iizuka,,11.443
Yvonne Nelson,,1.4
Caneil Oliver,,0.6
Andrew Howard,,9.145
Shenell Edmonds,,3.787
Harish Patel,,10.744
Darcy Laurie,,5.852
Kevin Ragsdale,,0.84
Paul Benjamin,,9.995
David Willis,,10.255
Jaye Davidson,,10.417
Neha Uberoi,,0.5
Kenny Wen,,0.6
Tejaswini Pandit,,4.729
D P Ghani,D P Ghani,0.5
Benoît Poelvoorde,,8.162
Edison Song,,3.156
Lesley Sharp,,12.534
Bill Nunn,,6.214
D'Arcy Carden,,13.034
Chinyere Wilfred,,0.6
Megan Nicol,,0.679
Kay Smith,Kay Smith,0.6
Natalie Coughlin,,1.96
Arash Mokhtar,,2.338
Mattis Herman Nyquist,,1.62
Abel Franco,,4.581
Heidi Gardner,,6.373
Cassidey Fralin,,4.837
Neda Margrethe Labba,,1.052
Hany Adel,,3.003
Malik Bazille,,1.96
Joelle Hannah,,0.5
Pattarasaya Kreuasuwansri,,3.286
Nuttapong Boonyuen,,1.4
Laila Berzins,,6.483
Dobrina Liubomirova,,1.184
Yousef Aldakheel,,0.6
Meren Reddy,,12.128
Prakash Bare,,2.674
Adolfo Fernández,,1.712
Norio Wakamoto,,7.392
Tiwari,,0.6
Emilian Oprea,Emilian Oprea,0.856
Xavier Estévez,,0.745
Wiktoria Filus,,2.438
Kevin Brophy,,6.768
Wu Kang-ren,,13.411
Zeljko Ivanek,,17.617
Alice Dwyer,,8.017
Breanna Yde,,14.208
Lex Luther,,0.6
Akio Otsuka,,16.887
Jeremy Sisto,,47.21
Ed Gonzalez Moreno,,0.6
Theo Trebs,,5.817
Rena Matsui,,3.933
Rosdeen Suboh,,0.6
Amornrit Sriphung,,0.629
Petio Petkov,,3.966
Jett Klyne,,12.256
Oscar Provencal,,0.5
Gay Talese,Gay Talese,1.886
Eirik Risholm Velle,,0.694
Arthur Miller,,5.456
Joel Virgel,,1.424
Kate Capshaw,,23.488
Kaiet Rodriguez,,1.146
Justin Allan,,9.911
Michelle Yeoh,,34.72
Llum Barrera,,2.434
Jill Hsu,,10.195
Alif Satar,Alif Satar,4.186
Talia Jackson,,2.038
Jan Świderski,,1.916
Yukiyoshi Ozawa,,2.954
Ian Fried,,0.84
Huub Smit,,5.89
Daryle Lamont Jenkins,Daryle Lamont Jenkins,0.6
Şinasi Yurtsever,,1.749
Wilfred Benaïche,,2.193
Emilia Fox,,10.335
Arjan Bajwa,,5.086
Renate Stuurman,,2.078
Nikolaj Coster-Waldau,,46.833
Julien Frison,,9.019
Shalini Vatsa,,1.105
Bholaraj Sapkota,,0.6
Samuel Finzi,,5.71
Chunky Pandey,,8.733
Chealse Howell,,0.6
Tate Taylor,,9.423
Sam Jones,Sam Jones,9.267
Itsaso Arana,,8.432
Dale Carley,,0.6
Cinta Laura Kiehl,,4.098
Andrea Libman,,8.569
Hu Jun,,10.672
Han Chae-young,,6.462
Nicoletta Carbonara,,0.6
Shaun Austin-Olsen,,2.794
Joanna Scanlan,,6.301
Melissa O'Neil,,24.504
Ernesto Benjumea,,2.362
Alan Ritchson,,53.608
Jonathan Kydd,Jonathan Kydd,4.477
Sarah Roemer,,10.771
Joe Adler,,13.471
Darren Espanto,,4.626
Stephanie Lemelin,,23.325
Takaaki Torashima,,12.554
Ilka Bessin,,2.782
Rachelle Lefevre,,19.575
David Forman,,5.059
George Carlin,,28.285
River Phoenix,,23.876
Amarjeet Amle,,0.5
Alice Pol,,18.213
Michael Raymond-James,,14.401
Tim Robbins,,20.166
Devon Terrell,,5.614
Brittany Howard,,3.337
Lee Jae-won,,5.071
Urs Rechn,,4.277
Paul Farrell,,6.957
V.K. Sriraman,,1.726
Christopher Gray,,6.219
Carol Burnett,,27.963
Kengo Kora,,6.63
Captain Lou Albano,,12.634
Jakub Gierszal,,7.964
David Jensen,,8.086
Andy Mackenzie,,9.697
Rodrigo Sánchez Patiño,,0.949
Phillip Jeanmarie,,8.15
David Prada,,0.5
Katharina Schüttler,,12.583
Darren Wang,,15.363
Atheer Adel,,3.674
Nick Medley,Nick Medley,0.6
Tobias Borchers,,0.6
Kate Nowlin,,21.866
Mohit Raina,,9.608
Chris Obi,,3.137
Sarit Trilertvichien,,0.6
John DeMita,,10.84
Cynthia Preston,,28.246
Karen Holness,,10.477
Kwang-soo Lee,,17.798
Rachid El Adouani,Rachid El Adouani,0.85
Lars Mikkelsen,,32.719
Cung Le,,4.137
Patrick Gorman,,5.309
Isis Hainsworth,,8.273
Saskia Rosendahl,,12.757
Choi Jun-young,,1.786
Deepali Suryakant Badekar,,0.649
Mikkel Bratt Silset,,2.405
Patrick Stewart,,59.084
Arun Bali,,4.484
Nejat İşler,,5.763
Aymeric Jett Montaz,,4.256
Yohannes Frezgi,,0.6
Donna Haley,,5.214
Rumi Ochiai,,1.742
Rahma Hassan,,6.753
Jayakumar,,0.771
Sam Elliott,,76.892
Alexis Whelan,,2.617
Guillermo Quintanilla,,1.793
Jazmyn Davis,,0.5
Janice Roman Roku,,0.5
Matthew Mucci,,0.833
Elena Shulman,Elena Shulman,5.321
Mathilde Lin,,0.6
Michael Somma,,0.5
Erica Durance,,25.321
Judy Davis,,14.993
Michael York,,15.341
Nahatai Lekbumrung,,1.034
Kuldeep Sodha,,0.6
Ehsan Khan,,0.84
Mukesh Khanna,,6.155
Amina Merai,,2.423
Michael Peña,,25.518
Arvinder Bhatti,,1.02
Emily Calandrelli,,8.479
Chae Jong-hyeop,,21.781
Veena Gaud,,0.5
Satyaraj,,8.02
Dylan Taylor,,9.562
Sarathbabu,,0.5
Florinda Meza García,Florinda Meza García,2.547
Rifka Lodeizen,,3.611
Stella Dlangalala,,0.6
Riya Sen,,6.16
Marcus Scribner,,11.754
Anna Wintour,,5.606
Jean-Henri Compère,,1.602
Gwendoline Yeo,,20.1
Jorge Suquet,,9.044
Haluk Bilginer,,15.866
James Ransone,,15.758
Julián Sorín,,0.6
Elodie Yung,,20.575
Lance Reddick,,29.993
Ben Caplan,,5.123
Grettell Valdez,,2.692
Ime Bishop Umoh,,0.652
Prasad Oak,,1.908
Chung Ping Geung,,0.6
Lee Jong-nam,,0.6
Jason Pai Piao,,7.609
Zhang Guang-chen,,4.864
Santana Dempsey,,2.753
Hermínio Ribeiro,,0.6
Rezca Syam,,0.6
Derek Ramsay,,7.609
Lauren Giraldo,,2.149
Shaghayegh Beheshti,Shaghayegh Beheshti,0.6
Ajayi Akorede,,0.5
Henry Prempeh,,0.6
Jack Cutmore-Scott,,9.499
Mark Ashworth,,9.056
Raymond Carr,,0.6
Keegan Joyce,,3.809
Queen Wei,,0.743
Sidhartha Maadhyamika,,0.629
Sloane Shelton,,4.813
Fukushi Ochiai,,9.231
Nomonde Mbusi,,0.6
Miranda Richardson,,26.412
Pepe Serna,,6.562
Cuauhtémoc Duque,,0.697
Kevin Sorbo,,22.133
Jordana Brewster,,20.857
Elizabeth Hawthorne,,4.491
Tachatorn Supanan,,0.5
Mary Lynn Rajskub,,54.732
Sam Marra,,4.313
Itsuji Itao,,22.287
Odette Khan,,5.97
Ya Hui,,0.98
Nick Boraine,,2.36
Vikram Sakhalkar,,0.6
Grégoire Oestermann,,5.137
Samuel Marty,,7.619
Diaa El-Merghani,,1.176
Colin Ford,,16.835
Billie Whitelaw,,6.88
Nikki James,,1.025
Dionne Monsanto,,3.016
Rachel Staman,,2.268
Iñigo de la Iglesia,,0.84
Jessica Meraz,,13.065
Victoire Du Bois,,2.086
Sam Smith,Sam Smith,7.644
Jaywant Wadkar,,1.418
Callie Hernandez,,11.725
John Brotherton,,26.659
Naim Daniel,Naim Daniel,1.96
Ramón Barea,,5.767
Sanket Mhatre,,0.6
David Elms,David Elms,1.96
Shabbir Ahluwalia,,2.513
Lilliput,,1.153
Lee Bong-ryeon,,12.411
Isabelle Van Hecke,,1.227
Victor Lamoglia,,2.257
Shreedhar Dubey,,0.6
Déborah François,,8.739
Solbjørg Højfeldt,,4.154
Lancelot Perrin,,0.6
Ditte Hansen,,3.346
Inori Minase,,25.643
Park Hae-il,,13.133
Rizky Hanggono,,1.708
Sunny Suwanmethanont,,1.561
Ye-ri Han,Ye-ri Han,9.755
Mahesh Balraj,,3.126
Andy Wu,,2.336
Dan Ziskie,,6.128
9m88,,0.98
Sara Weaver,Sara Weaver,0.5
Nam Mun-cheol,,2.39
Alvin Abayomi,,0.6
Boulet Brothers,,0.6
Diane Morgan,,8.487
Chris Doubek,Chris Doubek,2.829
May Kassab,,0.5
Na’Kom Chuanchuen,Na’Kom Chuanchuen,0.5
Young-kwang Kim,,13.588
Patrick Duffy,,31.678
Kali Prasad Mukherjee,,3.116
Challen Cates,,12.246
Toru Watanabe,,0.613
Damayanti Quintanar,,3.357
Brandon Sklenar,,11.71
Caren Pistorius,,15.218
Anchuleeon Buagaew,,0.6
Patrik Baboumian,,3.069
Miranda May,,11.641
Tan Ai-Chen,,2.281
Rosina Carbone,,1.617
Parker Stevenson,,23.476
Kim Hae-gon,,1.22
Claudia Chakrapan,,0.84
Luke Mockridge,,6.931
Saskia Bernaola,,0.828
Twinkle Khanna,,4.228
Ulises Soto,,0.6
Derel Isaac,,0.652
Avan Jogia,,23.956
Abdulaziz El Nassar,,0.6
Carlos Miranda,,8.306
Yiğit Kirazcı,,4.799
DeAnne Smith,,1.932
Time Winters,,8.26
Shubhankar Atre,,0.6
Rola Al Amin,,0.6
Marcello Rivera,,0.982
Nelson Brodt,,3.456
Peter Sullivan,,4.392
Khalil Everage,,4.892
Mason Dye,,20.344
Nicolas Wanczycki,,3.565
Paolo Bernardini,,5.337
Shirine Boutella,,28.619
Callum Shoniker,,2.704
Dinesh Mehta,,0.6
Arucha Tosawat,,1.4
Park Bo-young,,30.664
Alyssya Swales,,3.108
Nandhan Unni,,0.98
Nat Wolff,,19.092
Rayson Tan,,1.004
Ahmed Saeed Abdel-Ghany,,0.758
Nancy Stafford,,18.994
Eugene Cernan,Eugene Cernan,1.612
Leandro Firmino,,4.751
Yuval Segal,,5.865
Wang Jian Long,,0.5
Tom Brooke,,8.091
Hisanori Yoshida,,0.6
Daniel Kash,,6.705
Hamish Kyd,,0.6
Sohta Arai,Sohta Arai,5.162
Leandro Lima,Leandro Lima,16.654
Sophie Alexander-Katz,,1.912
William Daniels,,21.276
Sebastiano Kiniger,,0.6
Ario Bayu,,10.184
Ole Lemmeke,,4.869
Joosje Duk,,1.924
Grant Imahara,Grant Imahara,4.124
Nina Gummich,,5.051
Sofía Niño de Rivera,,2.878
Alexander Tsekalo,,1.932
Edward Bosco,,2.321
Raline Shah,,1.96
Laura Donnelly,,8.908
Billy James Machin,,2.094
Emma Appleton,,12.876
Dino Fetscher,,5.453
Michiyo Murase,,3.818
Helana Sawires,,1.176
Fouad Yammine,Fouad Yammine,2.832
Akshay Sachdev,,0.828
Dean Jagger,Dean Jagger,21.567
Thomas Howes,,4.64
Marthino Lio,,5.106
Navia Nguyen,,2.549
Ximena Romo,,12.472
Joel Bramona,,0.6
Alma Jodorowsky,,2.791
Massimiliano Setti,,0.6
Ratnawati Sutandar,,0.5
Gastón Pauls,,5.244
Christine Allado,,1.518
Sheryl Lee,,12.107
Susan Leong,,1.242
Tom Felton,,21.165
Julie Kent,,3.534
John Schuck,,24.674
Georges Khabbaz,,2.668
Loretta Devine,,23.605
Bastian Steel,,1.889
B.J. Novak,,46.149
Cheng Ko,,2.052
Jessica Hinds-Mingo,Jessica Hinds-Mingo,0.5
Danielle Bird,,1.38
Jeon Hye-bin,,14.896
Jayesh More,,1.15
Sam Robards,,12.161
Kunle Coker,,0.828
Leke Maceda-Rustecki,,0.5
Colin Woodell,,25.568
Stacey Oristano,,15.121
Caio Horowicz,,2.476
Paz Bascuñán,,4.362
Richard Hope,,4.804
Gloria Muñoz,,1.788
Kim Min-jong,,9.533
Julius Harris,Julius Harris,13.248
Paul Nazak,,1.314
Ahn Kil-kang,,6.588
Dolly De Leon,,7.177
Eoghan Thomas Murphy,,0.5
Swara Bhasker,,2.215
Pooja Punabi,,0.5
Harry Hadden-Paton,,5.921
Rannvijay Singh,,9.644
Michael Perron,,0.6
Abdalla Mahmoud,,0.5
David Wenham,,16.717
Jennifer Saunders,,19.424
Øystein Røger,,1.514
Elliot Cowan,,3.599
Stephanie Simbari,,1.02
Erol Demiröz,,1.708
Vimala Pons,,6.467
Tomas Bergström,,0.5
Sofia Eng,,1.553
Nathan Blair,,7.969
Kyle Jordan,,0.647
Sean McNamara,,24.249
Joe Nunez,,9.82
Lunathi Mampofu,,0.728
Ralphie May,Ralphie May,20.03
Nada Mousa,,0.5
Awkwafina,,38.758
Zolani Mahola,,0.6
John Le Mesurier,John Le Mesurier,9.989
Luke Hawker,,7.967
Zohra Sehgal,,4.934
Larenz Tate,,10.841
Yasa,,1.4
Moi Camacho,,0.6
Brent Roam,,2.812
Kubbra Sait,,6.556
Martina Haag,,3.576
Yuming Hey,,3.074
Hiroya Shimizu,,7.14
Dorian Gregory,,22.821
Bernadette L. Clarke,,0.5
Craig Sechler,,5.288
Davíð Freyr Þórunnarson,,0.6
Rituparna Sengupta,,8.939
Carolina Dieckmann,,5.209
Michael Harney,,18.418
Emma Bading,,13.357
Patrick Swayze,,27.218
Anita Rani,Anita Rani,13.52
Michelle Zamora,,1.96
Ninik Winarni Utomo,,0.5
Rajni Basumatary,,1.018
Matt Stone,,12.508
Daniel MK Cohen,,2.618
Hye-sun Shin,,21.435
Yao Ai-ning,,3.977
Ionut Grama,,3.508
Danielle Macdonald,,11.67
Bothaina Kamel,,0.5
Arbaz Shaikh,,0.5
Branka Katić,Branka Katić,12.736
Amber Valletta,,22.631
Simone McAullay,,5.856
Tony Amendola,,16.882
Vincent Zhao,,17.981
Luke Baines,,7.291
Kajal Aggarwal,,13.06
Germán Bracco,,1.174
Aarif Rahman,,8.039
Linda Nilarve,,0.5
Pankaj Tripathi,,14.092
Mel Miller,,0.6
Anne Yatco,,0.6
Austin Highsmith,,16.537
Judith Hill,,3.37
Masayasu Yagi,,5.816
Huang Ying,,0.6
Sofia Hasmik,,9.129
Tim Conway,,14.923
Steve Madden,,0.764
Felix Engström,Felix Engström,6.115
Nicolas Ronchi,,1.222
Katherine Escobar Farfan,,0.5
Lena Meyer-Landrut,,4.19
Peter Thomas,Peter Thomas,6.798
Gordon Tootoosis,,12.954
Sidney Alexandre,,0.98
Adrienne Rose White,,0.722
Matías Bassi,,1.4
Magdy Ashour,,0.6
Michael Bower,,17.205
Cemal Farukh,,0.5
Shahira Fahmy,,1.739
Sarah Burgess,,2.304
Phillip Ko,,3.19
Julio Sánchez Cóccaro,,1.137
Duncan Fellows,,2.803
Rob Tinkler,,20.416
Ryosuke Yusa,Ryosuke Yusa,0.728
Joaquín Cosio,,10.6
Kimti Anand,,0.6
Seo Hyun-woo,,7.368
Lauren Esdale,,2.755
Ryan O'Flanagan,,1.96
Katie Carr,,10.612
Ingar Helge Gimle,,5.974
Gig Morton,,6.191
Katareeya Theapchatri,Katareeya Theapchatri,2.023
Peter Sarsgaard,,30.915
Steven Waddington,,8.629
Zbyněk Vičar,,0.5
Harvey Fierstein,,9.979
Hlubi Mboya,,5.543
Rebecca Massey,,2.671
Karen Young,,11.476
Henry Ian Cusick,,19.932
Itala Bekes,Itala Bekes,2.266
Kevin Durand,,35.598
Ryushin Tei,,7.581
Marcial Tagle,,6.973
Laura Marano,,17.383
Casey Wilson,,16.848
Twinkle Jaiswal,Twinkle Jaiswal,0.6
Saoirse-Monica Jackson,,10.062
Tio Pakusadewo,,6.625
Laurie Dee,,6.021
Ammo 'Too Sweet',,0.5
Assa Sylla,,3.985
Roger Moore,,23.462
Hammou Graïa,,3.418
Rafi Gavron,,14.799
Sean Marquette,,20.281
Shashank Shende,,2.139
Nam-gil Kang,,2.959
Henriette Müller,,2.366
Wally Wingert,,15.519
Amir Raza Hussain,,0.5
Hiroki Yasumoto,,17.837
Victoria Jackson,,33.165
Gabriel Nuncio,,5.145
Midori Francis,,4.992
Arkie Reece,,1.646
Yan An,,1.4
İhsan Ceylan,,0.6
Jamie Chung,,23.876
Hong-Fa Kim,,6.851
Fernando Ramos,,0.6
Joséphine Derenne,,1.216
Luna Blaise,,10.953
Silas Carson,,5.211
Yasmin Ponnappa,,0.645
Yousef Sweid,,5.639
Akaash Singh,,0.98
Shinee,Shinee,2.975
James Arthur Ray,James Arthur Ray,0.6
Rebecca Romijn,,47.656
Irina Björklund,,8.238
Anupama Parameswaran,,11.207
Esther Yeh,,0.98
Franco Fantasia,,15.042
Shruti Seth,,4.749
Blaire Chang,,2.644
Esha Deol,,22.098
Michael Cavalieri,,16.656
Chang Chieh,,1.96
Ece Çeşmioğlu,Ece Çeşmioğlu,9.378
Azman Zulkiply,Azman Zulkiply,0.6
Kristine Riis,,4.473
Giselle Nieto,Giselle Nieto,0.6
Shirin Yazdanbakhsh,,1.052
Genevieve Nnaji,,6.243
Rochenda Sandall,,5.974
Trace Beaulieu,Trace Beaulieu,8.791
Oguzhan Kocakli,,0.5
Lu Ying,Lu Ying,0.6
Salama Almazrouei,,0.98
Jon Lovitz,,22.633
Gökçe Bahadır,,9.686
Luisa De Santis,,2.152
Russ Tamblyn,,15.34
Ron Cephas Jones,,11.956
Clem Tibber,,1.175
Mark Ivanir,,13.737
Angie Harmon,,20.098
Dohn Norwood,,2.572
Wilfred Lau,,5.23
Asmaa Galal,,4.17
Seif Abdelrahman,,2.647
Paulo Betti,Paulo Betti,2.556
Alicyn Packard,,7.531
Vishwajeet Pradhan,,7.749
Trish Stratus,,0.6
Ayaka Saito,,4.274
Andrew Günsberg,,5.965
Michelle Lim Davidson,,2.723
Regina Hall,,28.566
Evan Clark,Evan Clark,0.749
Wu Yue,,5.501
Pyotr Fyodorov,Pyotr Fyodorov,23.965
Natalie Martinez,,28.844
Rod McLachlan,,20.476
Omair Rana,,1.184
Sam Horrigan,,20.954
Tovino Thomas,,6.608
Oscar Salazar,,0.6
Marc Swint,,3.164
Jailoshini Naidoo,,1.848
Michael J. Pagan,,5.313
David Shackelford,,4.455
Mehdi Dehbi,,8.723
Juan Carlos Aduviri,,1.4
Ali Rabee,,0.6
Lizz Meiring,,6.205
Jacob Soley,,6.449
