Id,Label,Popularity
Dennis Staroselsky,,16.754
Matilda Lutz,,12.358
Rachel Dratch,,37.421
Conan O'Brien,,13.953
Leon Thomas III,,12.592
Ali Reza,,1.091
Chris Gartin,,4.698
Hannah Arterton,,6.865
Putri Marino,Putri Marino,11.462
Taylar Hender,,6.66
Wafaa Amer,,2.829
Lauren Schmidt Hissrich,,7.589
Vidya Balan,,21.407
Dian Sastrowardoyo,Dian Sastrowardoyo,11.035
Rob Riggle,,30.218
Steven Spielberg,,29.891
Jonathan Kite,,18.528
Juan Pablo Llano,,0.6
Dana Dogaru,,1.852
Shunori Ramanathan,,3.803
Mix,,20.14
Seeta Indrani,,7.469
Rachel Boston,,20.03
Angie Cepeda,Angie Cepeda,19.715
Lee Sung-jae,,7.479
Kimia Hosseini,,1.411
Harry Carey Jr.,,10.609
Sergio Basañez,,3.969
Yook Sung-jae,,8.125
Sonia Sui,,2.414
Katherine Heigl,,76.048
Nicola Duffett,,7.556
Arieh Worthalter,,7.274
Kisho Taniyama,,12.79
Angela Sarafyan,Angela Sarafyan,18.633
Brené Brown,,2.435
Richard Manabat,,0.6
Kea Peahu,,7.153
B-Real,B-Real,33.113
Mithra Kurian,Mithra Kurian,1.851
Amy Acker,,47.991
Ruth Negga,Ruth Negga,11.88
James Adomian,,11.019
Laura de Carteret,,11.973
David Holt,,8.478
Bunga Citra Lestari,,0.605
Samuel Larsen,,18.284
Ben Cartwright,Ben Cartwright,2.121
Zach Roerig,Zach Roerig,38.301
Bruno Kirby,,21.371
Yo Taichi,,11.234
Jenna Boyd,,9.723
Margaret Avery,,13.278
Geoff Morrell,,5.531
Jeremy Renner,,31.292
Zhou Dongyu,,17.931
Jason O'Mara,,15.784
John Cothran,,6.085
Bear Grylls,Bear Grylls,14.801
Phil Hendrie,,11.222
Marco Pigossi,Marco Pigossi,14.652
Bryce Papenbrook,,2.934
Han-yong Jeong,,3.279
Katrina Grey,Katrina Grey,9.205
Corinne Marchand,,8.252
Park Min-young,,21.849
Mike Houston,,26.665
Maurizio Lastrico,Maurizio Lastrico,2.011
Della Reese,,13.618
Koichi Hashimoto,,3.754
Benicio Del Toro,Benicio Del Toro,37.85
Christopher Judge,,19.677
Jouji Nakata,,16.31
Emicida,,1.922
Cheung Tat-ming,,3.2
Ian Hanlin,,12.601
Megumi Nakajima,,5.695
Song Ji-hyo,,18.583
Lonnie Chavis,,20.387
Sofia Wylie,,7.834
Park Ran,,29.64
Karole Rocher,Karole Rocher,3.77
JR Bourne,,13.778
Hayley Squires,,8.081
Natalia Cigliuti,,10.943
Adam Deacon,,15.176
Diane Delano,,12.51
Greg Vaughan,,14.321
Ernest Prakasa,,2.064
Anthony Head,,10.531
Samantha Bond,,19.844
August Wittgenstein,,8.646
Jamie Bloch,,7.692
Dragan Despot,Dragan Despot,1.501
Marc Menchaca,,30.645
Rupert Degas,,5.586
Deepali Pansare,,1.22
Kentarô Itô,,13.603
Daniel Bacon,,34.729
Erin Mathews,,2.196
Kim Ho-jung,,6.28
Nienke Plas,,2.423
Minako Kotobuki,,14.902
Yu Oh-seong,,11.444
Jessica Chaffin,,12.679
Keith David,,37.228
Magdalena Czerwińska,,3.311
Jandino Asporaat,Jandino Asporaat,1.532
Sidney Blackmer,,3.064
Esha Gupta,,16.792
Christopher Godwin,,6.514
Gérard Meylan,,3.396
Eli Brown,,5.656
Daniel MacPherson,,13.313
Sarah Thompson,,14.034
María Cecilia Sánchez,,1.545
Vanessa Paradis,,16.091
Beverly Hills,,7.407
Frances McDormand,,19.593
Chicco Kurniawan,,6.148
Robb Wells,Robb Wells,6.185
Rajesh Khanna,,4.333
Danny Kamekona,,4.312
Poonam Kaur,,2.188
Jacqueline Bracamontes,,2.674
O. T. Fagbenle,,11.13
Victor McGuire,,8.822
Yosuke Kubozuka,,6.175
Richard Ayoade,,29.243
Tim Matheson,,47.91
Takuma Terashima,,26.836
Kerry Bishé,,15.016
Kento Hayashi,,9.439
Priyanka Bose,,10.822
Greg Hemphill,,3.119
Alexa Chung,,3.881
Nicolás Furtado,Nicolás Furtado,2.884
Karla Estrada,,1.108
Emraan Hashmi,,8.687
Judy Collins,,9.286
Luxia Jiang,,5.093
Kim Young-ho,,3.241
Alex Brendemühl,,9.215
Ethan Suplee,,10.713
John Hawkes,,31.77
Samuel Gu,,5.967
Luna,,3.444
Peter Vives,,5.5
Kari Wahlgren,,20.486
Érika Mader,,0.6
Tyra Banks,,22.35
KiKi Layne,,11.171
Nina Meurisse,,5.389
Colin Paradine,Colin Paradine,1.4
Patricia Manterola,,1.96
Fikret Kuşkan,,3.328
An Seok-hwan,,7.751
Berat Yenilmez,,5.477
Sara Yu,,7.494
Laura Ramsey,,7.76
Diamand Bou Abboud,Diamand Bou Abboud,1.684
Mehmet Özgür,,3.967
Brittany Anne Pirtle,,2.164
Pat Fraley,,15.697
Marama Corlett,,11.042
Jin-soo Kim,,4.299
Park Na-rae,,9.485
Sakina Jaffrey,,13.071
Noni Hazlehurst,,14.916
Jely Reátegui,Jely Reátegui,4.183
Michelle Arthur,,5.803
Shunsuke Takeuchi,,16.041
Moon Sook,,12.601
Um Mun-suk,,3.172
Tuna Dwek,,2.702
Linda Hamilton,,63.298
Artiwara Kongmalai,,0.846
Philece Sampler,,18.098
Berrak Tüzünataç,Berrak Tüzünataç,17.875
Sean Faris,,15.626
Dmitriy Chebotarev,,2.06
Lo Fan,,2.419
Fernando Chien,Fernando Chien,20.444
Pinchoo Kapoor,,2.494
Ahmet Tansu Taşanlar,,6.632
Matty Cardarople,,20.745
Rakesh Bapat,,0.817
Robert Wisdom,,26.26
Hengky Solaiman,,4.892
Martin Seifert,,2.744
Alejandra Ambrosi,,4.158
Yuka Iguchi,,11.617
Gordon Pinsent,,7.768
Olivia Molina,,8.413
Roy Billing,,8.285
Tarık Akan,,9.369
Tato Alexander,Tato Alexander,1.798
Brian Limond,,1.38
Hans Zimmer,,16.131
Yvette Wilson,,7.563
Dyllan Christopher,,22.254
Kim Adis,,6.014
Zach Galifianakis,,59.315
Michael Barbieri,,1.96
Richard Edson,,8.146
Daniel Filho,,5.815
Q-Tip,,5.596
Grace Helbig,,6.019
Rachel Khoo,,0.961
Natasia Demetriou,,17.139
Axel Stein,,10.119
Yang Tianxiang,,3.809
Nehemiah Persoff,Nehemiah Persoff,12.665
Dylan Everett,,7.83
Fabricio Werdum,,3.657
Rajesh Vivek,,3.641
Ringo Starr,,11.259
Tuva Novotny,,22.716
Laudya Cynthia Bella,Laudya Cynthia Bella,1.4
Tridha Choudhury,,6.186
Öner Erkan,,4.262
Miranda Raison,,20.145
Tetsuya Iwanaga,,3.615
Jossara Jinaro,Jossara Jinaro,14.613
Beppe Fiorello,,4.495
Aycan Koptur,,6.965
Nona Gaye,,18.449
Matthew Sharp,,0.6
Luminita Gheorghiu,,1.891
Clara Voda,Clara Voda,1.297
Maggie Smith,,20.038
Pepe Rapazote,,4.035
Kristopher Wente,,5.928
Nergis Çorakçi,,3.776
Joel Fry,Joel Fry,32.518
Raekwon,,2.311
Raven-Symoné,,13.097
Jackson Davis,,10.745
Emily VanCamp,,28.33
Morgan Paull,,6.779
Archana Puran Singh,,12.066
Mitchell Ryan,,11.468
Cylk Cozart,,11.144
Marwan Kenzari,,9.371
Antonio Gasalla,,1.232
Björn Granath,,6.874
Geneviève Doang,,1.448
Christopher Atkins,,9.455
Smiley Suri,,0.6
Zoe Robins,,9.735
Gwang Jang,,7.037
Andrea Navedo,,25.294
Larry Sullivan,,18.108
Igor Dmitriev,Igor Dmitriev,3.363
Travis Mills,Travis Mills,1.943
Abdel Moneim Madbouly,,2.306
Álvaro Cervantes,,10.558
Xavier de Guzman,,6.072
Adrian Pang,,4.063
Lan Wei-Hua,,1.592
Emmanuel Imani,,7.51
Karan Suchak,,0.6
Kate Trotter,,22.083
Amber An,,4.007
Billy Kametz,,1.285
Ewa Krzyżewska,,3.565
Kenichi Matsuyama,,6.621
Ornjira Lamwilai,Ornjira Lamwilai,2.537
Vernon Dobtcheff,,11.834
Keith Wickham,,3.963
Gino Vento,,6.234
Renata Notni,,9.558
Alexandra Beaton,,6.819
Ayberk Atilla,,2.577
Alberto Ajaka,,1.958
Michael Bacon,,5.127
Louis Ferrigno,,20.443
Ross Duffer,,8.408
Pierre Perrier,,7.683
Lucy Lawless,Lucy Lawless,37.798
Matthias Koeberlin,,7.721
Phil Hartman,,10.805
Tina Pica,,2.644
Guy Burnet,,11.198
Kishori Shahane,,4.21
Bul-am Choi,,2.797
Siobhan Williams,,19.765
Jiro Manio,,6.027
Gino Cafarelli,,2.601
Natasha Liu Bordizzo,Natasha Liu Bordizzo,50.894
Dana Fuchs,,1.96
Golda Rosheuvel,Golda Rosheuvel,13.99
Metin Belgin,,1.4
Han Ga-rim,,2.361
David Ryall,,7.529
Romann Berrux,,8.504
Cristina Donadio,,9.509
Charlie Korsmo,,8.024
Julian Morris,,15.771
Ryo Ishibashi,,8.831
José María Torre,,1.305
Seo Sang-won,,2.93
Woo-sung Jung,,14.469
Mark Ferguson,,3.757
Chris Britton,,19.232
François Chattot,,4.66
Lydia Hull,Lydia Hull,14.511
Ernest Borgnine,,18.682
Michael Byrne,,8.579
Nikita Ramsey,,1.544
Paul F. Tompkins,,39.592
Vincent Curatola,Vincent Curatola,31.972
Randy Couture,,12.346
Merle Dandridge,Merle Dandridge,23.795
Kei Shindo,,6.788
Jacob Elordi,,39.616
José Zúñiga,José Zúñiga,16.756
Kelli Garner,,30.13
Detlev Buck,,12.707
Claudio Amendola,,3.731
Öykü Karayel,,9.072
Anisha Ambrose,,3.91
Krzysztof Wach,,3.504
Nana Patekar,,9.662
Natalia Belitski,Natalia Belitski,5.947
Kristoffer Ryan Winters,,20.626
Jesús Mosquera,,3.329
Gabrielle Stone,,4.434
Romina Mondello,,4.196
Yuko Kaida,,26.855
Lalo Brito,,1.22
Annie Q.,,6.202
Jocelyn Osorio,,7.3
Kristy Swanson,,20.341
Kacey Rohl,,21.762
Ely Henry,,4.627
Artt Butler,,12.138
Asia Ortega,,11.436
Krisha Kurup,,3.326
Eneko Sagardoy,,2.934
Fuyumi Shiraishi,,15.406
Toby Sebastian,,10.959
Alexander Morton,,7.913
Hugh Jackman,Hugh Jackman,45.257
Daisy McCrackin,,23.637
Shun Oguri,,11.724
Fabrizio Copano,,7.136
Jing Wu,Jing Wu,28.82
Ryohei Kimura,,18.988
Jencarlos Canela,,7.322
Amanda Tapping,,38.464
Kang Mina,,6.982
Wendell Pierce,,24.958
Ben Kingsley,,38.039
Takaya Kuroda,,11.215
Lautaro Bettoni,,0.6
Rachel Griffiths,Rachel Griffiths,53.162
Aja Naomi King,,6.68
Karl Urban,Karl Urban,51.738
Cameron Monaghan,,24.479
Audrie Neenan,,6.064
Kae Alexander,,9.054
Michael Rainey Jr.,,23.06
John Barrowman,,31.822
J. Mahendran,J. Mahendran,4.664
Siddarth,,1.038
Karen-Lise Mynster,,5.172
Kelson Henderson,,11.859
David Westhead,,3.523
Alfred Lutter,,5.812
Sheryl Underwood,,15.638
Ninet Tayeb,,2.392
Andrea Frigerio,,7.587
Monica Ray,,24.145
Sarah Greene,,12.979
Yuka Itaya,,9.288
Lindsay Karamoh,Lindsay Karamoh,0.623
Sophia Di Martino,,55.992
Linda Kozlowski,,13.148
Shireen Strooker,,3.081
Teo Halm,,2.744
Arci Muñoz,,2.313
Shin Dong-mi,,13.055
Chris Tong,,2.513
Mali Levi,,8.645
Pierre Louis,,2.885
Anna Hutchison,Anna Hutchison,33.642
Magda Szubanski,,16.223
Marina Sirtis,,29.243
Piers Morgan,Piers Morgan,28.532
Michael MacKenzie,Michael MacKenzie,4.537
Wang Qingxiang,,3.364
Tony Eusoff,,2.691
Kazuo Hayashi,,3.058
Richard Gere,,50.232
Chuck D.,,5.9
Art Evans,,14.345
Hyun-bin Kwon,Hyun-bin Kwon,1.833
Elfriede Schüsseleder,,0.6
Jung Kyung-ho,,18.83
Vaibhav Reddy,,5.108
Yuki Hayashi,,11.805
Leigh-Allyn Baker,,14.027
Alejandro Nones,,5.17
Fábio Lago,,1.487
Lilly Aspell,,12.945
Jun Fukushima,,15.52
Sabrina Greve,,5.055
Eliza Taylor,,23.555
Cassandra Scerbo,,10.09
Gabriela Maria Schmeide,,3.751
Lexy Kolker,,19.143
Hady,,3.353
Massimo Bottura,,5.161
Jesse Hutch,,32.812
Cassandra Sánchez Navarro,,4.952
Dave Sheridan,,14.405
Nikhil Dwivedi,,11.273
Larry King,,10.987
Kat Graham,Kat Graham,32.653
Sivakorn Adulsuttikul,,0.792
Marta Marco,,1.321
Aleksander Bednarz,,1.279
Ariana Greenblatt,,66.273
John DiMaggio,,29.591
Tobias Jelinek,,26.528
Janet McTeer,,17.24
Marina Massironi,,3.85
Julie Harris,,11.756
Brooke Elliott,,18.364
Nicole Garcia,Nicole Garcia,9.403
Giovanni Ribisi,,29.553
Wes Bentley,,34.062
Kyle Gallner,,18.957
Bestemsu Özdemir,,10.866
Alla Tumanian,Alla Tumanian,0.98
Mitsuhiro Ichiki,,8.912
Amrita Singh,Amrita Singh,13.629
Paulo Costanzo,,6.926
Christian Malheiros,,6.217
Meredith Hagner,,19.461
Pachara Chirathivat,,2.666
Robert Stephens,,10.207
Jordan Sandhu,,1.763
Donna Murphy,,21.873
David Faustino,,14.42
Om Puri,,10.771
Maître Gims,Maître Gims,4.663
Kayvan Novak,,17.649
Nicholas Ofczarek,,5.585
Danielle Rose Russell,,10.509
Lillian Adams,,16.078
Nicola Peltz,,8.466
Philip Keung,,9.941
Amane Okayama,,6.382
Emily Sweet,Emily Sweet,2.617
John Kapelos,,17.028
Cissy Houston,,3.239
Maria Sundbom,,7.848
King & Prince,,41.399
Lee Da-wit,,9.897
Alice Cooper,,27.968
Issa Doumbia,,6.444
Mark Wright,,1.061
Maggie Geha,,9.451
Subaru Kimura,Subaru Kimura,11.831
Isabel Chan,,2.686
Robin Weigert,,30.537
Enrique Villén,,1.96
Michael Roark,,24.804
Trieu Tran,,4.03
Eddie Shin,,27.49
Peter Strauss,,31.431
Tanushree Dutta,,3.039
Alex Dimitriades,,5.762
Frank Finlay,,7.13
Naoto Takenaka,,9.733
Paul Higgins,,2.098
Daniel Eric Gold,,24.614
Bob Weir,,5.153
Barry Tubb,Barry Tubb,19.102
Yuuki Takada,,5.488
Alex Mallari Jr.,,9.093
Francesca Reale,,11.591
Josh Stamberg,,31.841
Simrat Kaur,,15.777
Kate Siegel,,48.653
Brian Stokes Mitchell,,24.699
Angga Dwimas Sasongko,,2.911
Pavel Douglas,,7.893
Frankie Avalon,,29.856
Jack Falahee,,3.079
Tim Post,,7.839
Sana'a Shaik,,4.452
Jay Patterson,,8.224
Michael J. Pollard,,8.539
Makiko Watanabe,,5.223
Janusz Chabior,,2.775
Paula Prentiss,,29.249
Sanjeev Kohli,,2.117
Choi Min,,14.567
Mahmoud El Gendy,,1.129
Julian Bailey,,6.117
Jordan Rodrigues,,8.908
Tahir Raj Bhasin,,4.728
Vlad Ivanov,,6.66
Ophelia Lovibond,,26.223
Brían F. O'Byrne,,18.63
Travis Turner,,14.794
Shiga Lin,,3.472
Carl Gilliard,,13.042
James Maslow,,26.569
Garrick Hagon,,10.897
Charlie Chin,,7.038
Samuel Joslin,,4.504
Jamie Bell,,20.476
Johanna Fadul,,1.176
Tunde Adebimpe,,6.035
Kristen Wiig,,67.871
Brooke Markham,Brooke Markham,4.61
Westny Dj,,1.62
David James Elliott,,18.303
Athena Karkanis,,31.326
Pink Yang,,1.816
Karis Paige Bryant,,6.843
Matt Vogel,,10.625
Satoshi Tsuruoka,,8.008
Ratchawin Wongviriya,,1.494
Maciej Zakościelny,,2.066
Alexia Dox,,1.96
Park Hyung-sik,,16.273
Victor Artus Solaro,,5.402
Andreas Kundler,,1.341
Denis Arndt,,11.421
Rachel House,,15.737
Lucas Hedges,,15.452
Seohyun,,15.621
Jessica Lange,,28.697
Matt Whelan,,6.299
Rumi Okubo,,21.162
John Bach,,7.763
Luke Thompson,,9.369
Michiel Huisman,Michiel Huisman,32.616
Jennifer Jason Leigh,,21.384
Yasmin Abdulaziz,,1.974
Reba McEntire,,51.202
Anthony Welsh,,23.432
Jordan Black,Jordan Black,6.278
Ryan Cooley,,3.907
Wolfgang Novogratz,,14.784
Kosuke Takaguchi,,2.133
Alexandra Brunning,,0.6
Tim McGraw,,31.116
Dianne Wiest,,27.119
Jimmy Akingbola,,22.386
Jake Allyn,,4.524
Teetatch Ratanasritai,,1.4
Tommie-Amber Pirie,,9.89
Jaromír Dulava,Jaromír Dulava,1.61
Jacob Batalon,,19.734
Ed Westwick,,20.922
Dilshad Vadsaria,Dilshad Vadsaria,25.635
Zayed Khan,,4.657
Peter Firth,,10.3
Kyle Bornheimer,,21.736
Yuzuru Fujimoto,,5.694
Julia Levy-Boeken,,1.96
Hrishitaa Bhatt,,6.729
Sharon Stone,,28.55
Gemini Ganesan,,5.595
Szabolcs Thuróczy,Szabolcs Thuróczy,3.121
Lady Gaga,,33.769
Deborah Mailman,,14.989
Lillian Dube,,3.154
Carter Hastings,,7.886
Brian McCook,,12.285
Jay Shih,,4.922
Camille Lellouche,,4.214
Reece Ritchie,,7.893
Kiño,,12.063
Flavor Flav,,15.47
Kharaj Mukherjee,,6.751
Ken Page,,11.203
Denise Nickerson,,14.146
Yoshimi Tachi,,1.564
Greta Fernández,,5.628
Lachlan Watson,,24.538
Juergen Maurer,,3.734
Lonny Price,,7.068
Cerina Vincent,,9.832
April Billingsley,April Billingsley,16.414
Pearle Maaney,,2.273
Munenori Nagano,,3.137
Ellen Hollman,,15.403
Sacha Horler,,5.068
Mai Charoenpura,,0.925
Jan Nowicki,Jan Nowicki,4.473
Yoshihiko Hakamada,,6.498
Marsai Martin,,17.814
Mauricio Dayub,,1.314
Charlie Trairat,,3.893
Rodrigo Salinas,,1.77
Eric Christian Olsen,,17.762
Trieste Kelly Dunn,,18.908
Pascale Arbillot,,4.502
Mohamad Al Ahmad,Mohamad Al Ahmad,3.967
Kim Dong-wook,,9.125
Sean Kingston,,2.744
Jenny Agutter,,34.799
Venantino Venantini,,18.954
Gary Weeks,,14.153
Meaghan Martin,,18.221
Motomu Kiyokawa,,26.76
Jenna Ushkowitz,,6.597
Adrian Scarborough,,21.615
Cristina Pucelli,,3.263
Frida-Lovisa Hamann,,2.974
Roselyn Sanchez,Roselyn Sanchez,39.411
Jesse Carere,,2.223
Ayumi Roux,,4.947
Sutatta Udomsilp,,2.866
Peter Linz,,9.917
Tate Ellington,,39.686
Carmen Maura,,19.937
Peter Hastings,,18.491
Killer Mike,,21.868
Megan Fahlenbock,,8.728
Kate Higgins,,17.436
Marie Avgeropoulos,,18.204
Nicoletta Braschi,,6.157
Shugo Nagashima,,4.87
Özge Özberk,,8.041
Andrew Lancel,,6.873
Inés Sainz,,0.6
Gabriel Bateman,,19.556
Gene Simmons,Gene Simmons,25.163
Renaud Rutten,,2.744
Yahya Abdul-Mateen II,,10.537
Eva Marie Saint,,19.442
Moses Ingram,,12.017
Joe Whyte,,1.646
Nikodem Rozbicki,,1.438
Peijia Huang,,4.163
Selma Sonat,,2.447
Takahiro Hamada,,1.726
César Pezzuoli,,0.617
Yo-Landi Visser,,14.373
Chelsey Reist,,21.316
Pei Zitian,,5.383
Skyler Gisondo,,42.732
Felix Lobrecht,,4.445
Andre Royo,,9.523
Emilio Disi,,1.985
Benito Martinez,,17.412
Lewis Tan,,19.945
Nina Dobrev,Nina Dobrev,45.232
P.H. Moriarty,,4.188
Chanté Adams,,9.229
Melissa Benoist,,44.679
Akira Sekine,,7.956
Tammy MacIntosh,,13.678
Griffin McIntyre,,3.562
Cheng Pei-pei,,10.821
Donal Logue,,21.432
Jonah Hill,,24.11
Michael Champion,,3.649
Tara Strong,Tara Strong,68.459
ELSIE,,29.281
Michael Tong,,4.306
Michael Kessler,,8.674
Sumire Morohoshi,,9.262
Norm Macdonald,,25.44
Alex Neustaedter,,5.272
Jonny Lee Miller,,22.771
Ferdinando Valencia,,2.167
Uriel del Toro,,1.031
Luis Curiel,,0.6
Lee Yul-eum,,5.541
Beby Tsabina,Beby Tsabina,2.475
Ahna O'Reilly,,12.532
Pamelyn Chee,Pamelyn Chee,6.951
Mahershala Ali,,51.023
Michał Czernecki,,2.113
Kanon Tani,,6.331
Lachlan Nieboer,,9.802
Richard Jenkins,,13.669
Jeni Ross,,6.245
Petra Mede,Petra Mede,9.673
Dana Snyder,,14.74
Campbell Scott,,16.542
Mari Morrow,,23.784
Noah Silver,,4.953
Louis Hynes,,7.421
Crystal Lowe,,42.395
Elizabeth Taylor,,17.596
Roger Stone,,13.09
Delia Casanova,,7.861
Marie Blokhus,,4.633
Nilesh Diwekar,,0.6
Casey Sander,,10.664
Jerry Minor,Jerry Minor,11.961
Sergio Di Zio,,8.855
Liss Pereira,,0.766
Benjamin Bratt,,44.141
Santinatornkul Chanon,,1.854
Sumire Uesaka,,12.163
Julie Ann Emery,,16.241
Megumi Matsumoto,,6.389
Hayley Kiyoko,,5.592
Katja Herbers,,17.659
Harvey Guillen,,30.046
Steve McQueen,,23.914
Jason Wishnowski,,2.379
Kimberly-Sue Murray,,19.698
Tae In-ho,,6.394
Scott MacArthur,,30.338
Daniela Rubio,,1.96
Peter Stebbings,,12.98
Marley Shelton,,12.322
O Inseong,,0.6
Osas Ighodaro Ajibade,,6.54
Dilşad Şimşek,,1.086
Saira Banu,,5.486
Dermot Mulroney,,31.129
Lauryn Hill,,5.513
Mathew St. Patrick,,24.569
Ji Dae-han,,4.767
Theodore Pellerin,,9.46
Minissha Lamba,Minissha Lamba,5.787
Su Ae,,4.968
Anson Chen,,10.704
Taro Ishida,,9.469
Fabio de Caro,Fabio de Caro,1.428
Laura Chiatti,Laura Chiatti,2.888
Angela Galuppo,,4.518
Tamaki Ogawa,,3.005
Hannah Marks,,5.912
Christine Horne,,6.703
Richard Wilson,,10.93
Tom Gleisner,,13.783
Peter Kelamis,,14.325
Jang So-yeon,,10.747
Nawarat Techarathanaprasert,,1.702
Dwayne Cameron,,8.978
Raphaëlle Agogué,,5.218
Albert Halim,,1.332
Ayra,,3.067
Miquel Gelabert,Miquel Gelabert,4.637
Sarah Troyer,,8.716
Liam Gallagher,,17.219
Nikki Reed,,24.331
Nicolas Roye,,14.587
Ella Anderson,,25.047
Matt Shively,,14.536
George Costigan,,6.586
Suna Yıldızoğlu,,4.324
Joe Cole,,15.211
Carolina Acevedo,,1.389
Sharif Atkins,,29.469
Sasheer Zamata,,14.323
Gökhan Atalay,,8.086
Choi Si-won,,18.668
Camille Lou,,8.532
Mike Myers,,54.19
Ali Hassan,,11.056
Bülent Çolak,,1.438
Sanah Kapur,,1.689
Callie Hope Haverda,,2.12
Ryohei Abe,,8.546
Victor Laplace,,1.749
Juan Daniel García,,7.91
Paul Guilfoyle,,38.167
Soo-jin Kyung,,14.799
Adam Jezierski,,2.306
Dylan Wang,Dylan Wang,52.45
Joey D'Auria,,3.024
P. Samuthirakani,,7.023
Sargun Mehta,,6.969
Yaniv Moyal,,2.744
Andrea Roth,,11.861
Shawn Roberts,,14.262
Marc Maron,,23.982
Israel Broussard,,10.61
Felix Lok,Felix Lok,9.17
Jade Chou,,1.225
Anthony Azizi,,32.689
Julie Kavner,,12.639
Elisa Donovan,,7.795
Lisa Chappell,,9.48
Holly Near,,6.738
Anne-Sophie Girard,,2.253
Fumihiro Okabayashi,,2.239
Peter Mensah,Peter Mensah,12.12
Ludovik,,2.806
Michael O'Neill,,21.271
Harry Connick Jr.,,26.05
Meera Krishnan,,1.333
Uri Gavriel,,5.987
Kevin Heffernan,,8.61
Gong Myoung,Gong Myoung,14.091
Yasuo Yamada,,13.103
Helena Zengel,,4.155
Kazuhiko Inoue,,20.171
Gary Jones,,7.692
Kohtee Aramboy,,3.677
Eddie Albert,,12.669
Wallace Shawn,,39.248
Bryan Fogel,,1.279
Seung-woo Cho,,6.278
Fu Dalong,,4.827
Kenichirou Matsuda,,19.513
Leah Pipes,,13.663
Fyodor Lavrov,,2.922
Yu Hewei,Yu Hewei,11.717
Nathan Gamble,,10.262
Daniele Pecci,Daniele Pecci,10.105
Eric Suen Yiu-wai,,3.401
Taner Birsel,,5.604
Shardul Bhardwaj,,1.669
Clea DuVall,,20.068
Tae-goo Eom,,7.529
Jeanette Aw,,5.281
Courtenay Taylor,,18.08
Paulina Andreeva,Paulina Andreeva,9.496
Sosie Bacon,Sosie Bacon,41.619
Kirsten Dunst,,43.341
Andrew Bowen,,9.494
Luisa Mayol,,1.954
Christopher Wollter,,1.497
Jon Huber,,14.042
Viv Leacock,,9.513
Sicily Johnson,,2.842
Lucie Laurier,,5.178
Stefania LaVie Owen,,13.932
Fedi Nuril,,5.014
Richard Bohringer,,6.703
Jung Jin-young,,14.434
Nicholas Guest,,17.845
Heera Rajgopal,,3.489
Andrea De Oliveira,Andrea De Oliveira,10.968
Luis Gnecco,,6.649
Brittany Furlan,,10.151
Sammir Dattani,,4.341
Lee Kyoo-hyung,,5.993
Ayelet Zurer,,11.74
Franco Masini,,4.293
Sidney Kean,,3.685
Goldy Notay,,5.729
Burçin Terzioğlu,,9.08
David Mazouz,,26.522
Jessica Sula,,11.02
JJ Lin,,0.6
Xu Ke,Xu Ke,0.94
Masaba Gupta,,1.566
Harriet Cains,,2.818
Deniz Şen Hamzaoğlu,,10.544
Maximilian Brückner,,6.302
Thomas Doherty,,26.46
Kat Foster,,31.935
Nadine Crocker,,5.958
Koji Yamamoto,,6.289
Julia Duffy,,17.271
Josh Hartnett,,41.19
De'Adre Aziza,,13.956
Nassar,,9.687
Bryan Batt,,10.659
Heather Graham,,32.102
Sofia Vassilieva,,24.643
Jason Rogel,,8.415
Bernie Mac,,16.576
Donnell Rawlings,,11.054
Riddlore,,0.6
Eduardo López Rojas,,2.091
Fred Stoller,,32.472
Tom Taylor,,8.312
Chin Chin Gutierrez,,1.228
Ola Ghanem,,1.4
Mo Collins,,41.346
Chris Chalk,Chris Chalk,34.427
Anne Heche,,19.38
Yang Lixin,,5.518
Richard Grieco,Richard Grieco,16.117
Sharib Hashmi,,7.89
Shaun Toub,Shaun Toub,33.658
Arcelia Ramírez,,3.107
Chris Bell,,1.4
Ryusei Yokohama,,16.202
Søren Spanning,,2.713
Shailene Woodley,,66.643
Olivia Williams,,24.257
Fabrizio Rongione,,8.107
Li Huan,,1.878
Bevin Bru,,10.948
O.C. Ukeje,,2.076
Kwak Dong-yeon,,14.627
Stef Dawson,,2.664
Kevin Razy,,1.666
Arthur Holden,,11.21
Brigitte Hobmeier,,4.403
Jason Hsu,,1.96
In Deok Hwang,,0.694
Ayten Gökçer,,2.886
Mario Espitia,,1.228
Yuko Fueki,,5.617
Dorothy Malone,,22.524
John Cleese,,28.664
Mercedes Cabral,Mercedes Cabral,17.004
Amol Parashar,,2.843
Amruta Subhash,,5.311
Greg Finley,,5.773
Cécile De France,,8.765
Matias Varela,,5.91
Andrew Sachs,,10.74
Mark Famiglietti,,9.027
Asuman Çakır,,0.84
Perla Bautista,,1.727
Huang Shang-ho,,1.96
Rasheed Naz,,0.705
Margherita Morchio,Margherita Morchio,1.513
Anthony Brandon Wong,,7.169
Aubrey Cleland,,2.36
Jonathan Cohen,,21.282
Luis Guzman,Luis Guzman,28.601
Bessie Carter,,5.366
Paul Lambert,,10.505
Daniel Lapaine,,11.249
Gilbert Melki,Gilbert Melki,3.838
Lucie Boujenah,,4.44
Cheon Ho-jin,,7.949
Felicia Mercado,,1.798
Luke Benward,,24.822
Robert Capron,,12.332
Yuliia Sobol,Yuliia Sobol,9.546
Ananya Chatterjee,,2.057
Bar Refaeli,,7.232
Gabriel Macht,,27.112
Daniel Craig,,57.394
Ji-min Han,,15.406
